"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Good Deal &amp; exchange offer on Lenovo K3 Note(Black, 16 GB, 5.5 inch) https://t.co/tgC6osNlRN #bigbilliondays #flipkart #smartphone",FALSE,0,NA,2015-10-20 19:50:17,FALSE,NA,"656558070873616384",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RupinderGupta",0,FALSE,FALSE,NA,NA
"2","Attractive Price !!! Buy Moto G (2nd Generation) https://t.co/Pk8zUbuLrf #flipkart #shopping #ecommerce #google #android #BigBillionDays",FALSE,0,NA,2015-10-20 19:34:05,FALSE,NA,"656553997634019328",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","anshbhalogupto",0,FALSE,FALSE,NA,NA
"3","#Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/DmtXeujHBi https://t.co/jMJ9Ro0eVg",FALSE,0,NA,2015-10-20 19:32:31,FALSE,NA,"656553600450207744",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","ONLYOffers1",0,FALSE,FALSE,NA,NA
"4","#deals Preethi Gold - MG150 750 W Mixer Grinder is selling cheaper at INR 3649 today https://t.co/Touvl8tLWV #flipkart",FALSE,0,NA,2015-10-20 19:32:22,FALSE,NA,"656553565691904000",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"5","#deals #Sony Xperia C4 Dual is selling cheaper at INR 21124 today https://t.co/Hs5SMR8eBR #flipkart",FALSE,0,NA,2015-10-20 19:31:45,FALSE,NA,"656553409340805120",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"6","#Flipkart #India #sonyTV at best price ever #TVs
Offers here : https://t.co/HtabIchGQC",FALSE,0,NA,2015-10-20 19:26:19,FALSE,NA,"656552039942635521",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","DealsBasket",0,FALSE,FALSE,NA,NA
"7","#Flipkart #India #sonyTV at best price ever #TVs
Offers here : https://t.co/SyQqqacL1y",FALSE,0,NA,2015-10-20 19:26:16,FALSE,NA,"656552030417375232",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","ONLYOffers1",0,FALSE,FALSE,NA,NA
"8","#deals #Salomon Fellraiser Terrain Running Shoes is selling cheaper at INR 4443 today https://t.co/rZdmJu7Y6n #flipkart",FALSE,0,NA,2015-10-20 19:24:24,FALSE,NA,"656551560172826624",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"9","Attractive Price !!! Buy Moto G (2nd Generation) https://t.co/afAX3GXzR3 #flipkart #shopping #ecommerce #google #android #BigBillionDays …",FALSE,0,NA,2015-10-20 19:24:04,FALSE,NA,"656551475485810688",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","chrisjonny9",0,FALSE,FALSE,NA,NA
"10","Attractive Price !!! Buy Moto G (2nd Generation) https://t.co/VWCqofnpGX #flipkart #shopping #ecommerce #google #android #BigBillionDay",FALSE,0,NA,2015-10-20 19:12:09,FALSE,NA,"656548478269702145",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RupinderGupta",0,FALSE,FALSE,NA,NA
"11","shaiqshai1: RT https://t.co/VpeF8N4pup #FliPkart .... PlZ gIve mE onLy onE stOne deLiveRed in mY hand.... So ThaT i cOuld uSe iT as Soon a…",FALSE,0,NA,2015-10-20 19:09:07,FALSE,NA,"656547713568415744",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Rocking_Virat",0,FALSE,FALSE,NA,NA
"12","I've shopped at @pennyfulindia! Get latest #coupons and extra #cashback for #Amazon #Flipkart #Snapdeal etc. Join at https://t.co/EW8y7k7afd",FALSE,0,NA,2015-10-20 18:56:55,FALSE,NA,"656544644168204288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mudit2394",0,FALSE,FALSE,NA,NA
"13","#FliPkart .... PlZ gIve mE onLy onE stOne deLiveRed in mY hand.... So ThaT i cOuld uSe iT as Soon aZ possIblE",FALSE,0,NA,2015-10-20 18:51:33,FALSE,NA,"656543292717314048",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","shaiqshai1",0,FALSE,FALSE,NA,NA
"14","RT @baapoffers: Seagate 500 GB Laptop Internal Hard Drive 51% OFF on Flipkart https://t.co/OrHT5S1j51 #Flipkart #laptop #Diwali #seagate #D…",FALSE,0,NA,2015-10-20 18:50:37,FALSE,NA,"656543056846524416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riyasinghluv",1,TRUE,FALSE,NA,NA
"15","Seagate 500 GB Laptop Internal Hard Drive 51% OFF on Flipkart https://t.co/OrHT5S1j51 #Flipkart #laptop #Diwali #seagate #DiwaliSurprise",FALSE,0,NA,2015-10-20 18:45:18,FALSE,NA,"656541719736033280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","baapoffers",1,FALSE,FALSE,NA,NA
"16","@afrancis_8789 : Flipkart will only deliver COD product....u and I who paid already ,have to wait. Pathetic service by #Flipkart",FALSE,0,"afrancis_8789",2015-10-20 18:44:48,FALSE,"656539827752448000","656541595454603264","376264679","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","DeepeshTripath7",0,FALSE,FALSE,NA,NA
"17","RT #Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp … https://t.co/UzVXCW1N4d https://t.co/BgJdh3ZgRE",FALSE,1,NA,2015-10-20 18:33:45,FALSE,NA,"656538813800562688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Benkoen64",0,FALSE,FALSE,NA,NA
"18","#Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/cRqT4SYByl https://t.co/zfzcnR1xjP",FALSE,1,NA,2015-10-20 18:32:25,FALSE,NA,"656538476997976064",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","DealsBasket",0,FALSE,FALSE,NA,NA
"19","#Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/vNCdC1ZFMy https://t.co/lrfL9pkDvy",FALSE,1,NA,2015-10-20 18:32:23,FALSE,NA,"656538468861018112",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","Tweetrameshwar",0,FALSE,FALSE,NA,NA
"20","#deals #Wildcraft Wanderer 58 L Large Backpack is selling cheaper at INR 3780 today https://t.co/CD25f3ZDpd #flipkart",FALSE,0,NA,2015-10-20 18:25:28,FALSE,NA,"656536726647627777",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"21","#deals #Hawkins Miss Mary 5 L Pressure Cooker is selling cheaper by 4% at INR 960 today https://t.co/FgxJvZk0eG #flipkart",FALSE,0,NA,2015-10-20 18:15:01,FALSE,NA,"656534099679510529",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"22","imshobhitmathur: RT https://t.co/VpeF8N4pup I'm avoiding #Flipkart . Can't even share a link with a friend if he'… https://t.co/dR4jWiU8rm",FALSE,0,NA,2015-10-20 18:09:14,FALSE,NA,"656532644528828416",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Rocking_Virat",0,FALSE,FALSE,NA,NA
"23","#flipkart #snapdeal #myntra #amazon #onlineshopping #diwalisale #BringHomeHappiness https://t.co/2M0f3Gr1lk",FALSE,1,NA,2015-10-20 18:09:04,FALSE,NA,"656532599368630273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshrutJain",0,FALSE,FALSE,NA,NA
"24","I'm avoiding #Flipkart . Can't even share a link with a friend if he's not using the #app. No whatsapp/email sharing
https://t.co/wog0P1nW1U",FALSE,0,NA,2015-10-20 18:05:41,FALSE,NA,"656531747509702656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imshobhitmathur",0,FALSE,FALSE,NA,NA
"25","#deals WHY WE BUY:THE SCIENCE OF SHOPPING (English) is selling cheaper at INR 360 today https://t.co/OXkeAqti6x #flipkart",FALSE,0,NA,2015-10-20 17:59:35,FALSE,NA,"656530213136789504",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"26","#Flipkart #India #sonyTV at best price ever #TVs
Offers here : https://t.co/HtabIchGQC",FALSE,0,NA,2015-10-20 17:46:25,FALSE,NA,"656526900408537088",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","DealsBasket",0,FALSE,FALSE,NA,NA
"27","#Flipkart #India #sonyTV at best price ever #TVs
Offers here : https://t.co/kttM2A6zHx",FALSE,0,NA,2015-10-20 17:46:23,FALSE,NA,"656526894452600832",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","Tweetrameshwar",0,FALSE,FALSE,NA,NA
"28","#Flipkart #India #sonyTV at best price ever #TVs
Offers here : https://t.co/SyQqqacL1y",FALSE,0,NA,2015-10-20 17:46:22,FALSE,NA,"656526889973100544",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","ONLYOffers1",0,FALSE,FALSE,NA,NA
"29","#Flipkart  with #indianrail  ! :) #Mumbai #Coimbatore exp. https://t.co/WkzGrBeO4k",FALSE,0,NA,2015-10-20 17:45:07,FALSE,NA,"656526572086784000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kautilyadutt",0,FALSE,FALSE,NA,NA
"30","#smartphone #BigBillionDays Special Extra Rs5,000 Off on Nexus 6 &amp; Exchange upto Rs.10,000 https://t.co/sA6nG0fAbV #snapdeal #flipkart …",FALSE,0,NA,2015-10-20 17:42:09,FALSE,NA,"656525828591894528",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","chrisjonny9",0,FALSE,FALSE,NA,NA
"31","RT @EconomicTimes: Free food, masseuse on call: #Flipkart, #Snapdeal give overworked staff festive cheer https://t.co/LGAi3zUwr4 https://t.…",FALSE,0,NA,2015-10-20 17:38:53,FALSE,NA,"656525005384060928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chandana_Gupta",6,TRUE,FALSE,NA,NA
"32","#smartphone #BigBillionDays Special Extra Rs5,000 Off on Nexus 6 &amp; Exchange upto Rs.10,000 https://t.co/ZgpXNv01Vp #snapdeal #flipkart",FALSE,0,NA,2015-10-20 17:36:00,FALSE,NA,"656524278649782272",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","anshbhalogupto",0,FALSE,FALSE,NA,NA
"33","#Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/cRqT4SYByl https://t.co/WrZLokWyFE",FALSE,0,NA,2015-10-20 17:32:29,FALSE,NA,"656523392980525060",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","DealsBasket",0,FALSE,FALSE,NA,NA
"34","#Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/vNCdC1ZFMy https://t.co/74RizeI8dR",FALSE,0,NA,2015-10-20 17:32:27,FALSE,NA,"656523385141403648",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","Tweetrameshwar",0,FALSE,FALSE,NA,NA
"35","#Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/DmtXeujHBi https://t.co/CkDOzklCQE",FALSE,0,NA,2015-10-20 17:32:25,FALSE,NA,"656523379084800001",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","ONLYOffers1",0,FALSE,FALSE,NA,NA
"36","#deals #Samsung Grand Prime is selling cheaper at INR 9850 today https://t.co/u6GKJViXfU #flipkart",FALSE,0,NA,2015-10-20 17:26:51,FALSE,NA,"656521975599202305",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"37","Recive new #vego #helmet from #amazon it's very comfortable.....but delivery system low....#flipkart very fast https://t.co/6q7mZAVz3e",FALSE,0,NA,2015-10-20 17:19:49,FALSE,NA,"656520204999106561",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","bishnoi_bansi",0,FALSE,FALSE,NA,NA
"38","RT @Couponhaat: #Philips Body #Groomer BG1025/15 #Trimmer at Rs. 999(On App)
Shop Now : https://t.co/040d3ZOPZo
#Flipkart https://t.co/bbJv…",FALSE,0,NA,2015-10-20 17:11:55,FALSE,NA,"656518218148810752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","924Karan",2,TRUE,FALSE,NA,NA
"39","Attractive Price !!! Buy Moto G (2nd Generation) https://t.co/VWCqofnpGX #flipkart #shopping #ecommerce #google #android #BigBillionDays",FALSE,0,NA,2015-10-20 17:11:02,FALSE,NA,"656517996312178688",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RupinderGupta",0,FALSE,FALSE,NA,NA
"40","#deals PNY BE-740 10400 mAh is selling cheaper at INR 1197 today https://t.co/Hceflk0ppX #flipkart",FALSE,0,NA,2015-10-20 17:08:28,FALSE,NA,"656517350963843072",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"41","RT @Couponhaat: Register Now Alcatel Flash 2(Volcanic Grey, 16 GB) at Rs. 9,299
Shop Now : https://t.co/MQyffrWHKD
#Flipkart https://t.co/M…",FALSE,0,NA,2015-10-20 17:08:20,FALSE,NA,"656517315010232320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","piyushpuri12",3,TRUE,FALSE,NA,NA
"42","RT @Couponhaat: #Philips Body #Groomer BG1025/15 #Trimmer at Rs. 999(On App)
Shop Now : https://t.co/040d3ZOPZo
#Flipkart https://t.co/bbJv…",FALSE,0,NA,2015-10-20 17:08:07,FALSE,NA,"656517262078144512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","piyushpuri12",2,TRUE,FALSE,NA,NA
"43","RT @SwipeLYF: Record-breaking sales of Swipe Elite. #Flipkart #BigBillionDay. Don't wait. Get yours now! http://t.co/KjGkgk1OKG http://t.co…",FALSE,0,NA,2015-10-20 17:06:05,FALSE,NA,"656516751211954176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SriiDatta",11,TRUE,FALSE,NA,NA
"44","#Philips Body #Groomer BG1025/15 #Trimmer at Rs. 999(On App)
Shop Now : https://t.co/040d3ZOPZo
#Flipkart https://t.co/bbJv8oTvBi",FALSE,2,NA,2015-10-20 17:01:43,FALSE,NA,"656515650756722688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Couponhaat",2,FALSE,FALSE,NA,NA
"45","RT @rajdgreat007: #Flipkart turned into FLOP-KART at #BigBillionDays..Paymnt debited bt order not placed. @flipkartsupport sucks..more thn …",FALSE,0,NA,2015-10-20 16:59:34,FALSE,NA,"656515110672842752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amit_thakkar01",1,TRUE,FALSE,NA,NA
"46","#Flipkart turned into FLOP-KART at #BigBillionDays..Paymnt debited bt order not placed. @flipkartsupport sucks..more thn 7 days..no feedback",FALSE,0,NA,2015-10-20 16:58:52,FALSE,NA,"656514932884639744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rajdgreat007",1,FALSE,FALSE,NA,NA
"47","RT @crazydealonline: buy #Nexus6P(Graphite, 32 GB) only 39999 only at #flipkart and get 28000rs yatra offer https://t.co/2M04x9NS8W",FALSE,0,NA,2015-10-20 16:57:37,FALSE,NA,"656514619800973313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DgDamini",1,TRUE,FALSE,NA,NA
"48","RT @Flipkart: Here's a sneak peek of the new #Flipkart office! http://t.co/x3axeshuGq",FALSE,0,NA,2015-10-20 16:50:19,FALSE,NA,"656512781563244544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamitsahu",131,TRUE,FALSE,NA,NA
"49","#deals #Panasonic KX-TG3411SXH Cordless Landline Phone is selling cheaper at INR 1610 today https://t.co/dRr5SE5jLY #flipkart",FALSE,0,NA,2015-10-20 16:46:27,FALSE,NA,"656511809453617153",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"50","#deals #Asus RT-N10E Wireless-N150 Router is selling cheaper at INR 937 today https://t.co/psbWDer00h #flipkart",FALSE,0,NA,2015-10-20 16:42:04,FALSE,NA,"656510707727364096",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"51","#deals #Micromax X2814 is selling cheaper at INR 1464 today https://t.co/ynZXNoSuf0 #flipkart",FALSE,0,NA,2015-10-20 16:40:02,FALSE,NA,"656510192943693825",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"52","RT @Couponhaat: Register Now Alcatel Flash 2(Volcanic Grey, 16 GB) at Rs. 9,299
Shop Now : https://t.co/MQyffrWHKD
#Flipkart https://t.co/M…",FALSE,0,NA,2015-10-20 16:37:51,FALSE,NA,"656509645867999233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","924Karan",3,TRUE,FALSE,NA,NA
"53","#Flipkart vs #Amazon: Who won the #Diwali #online #sale battle? https://t.co/jBvKHopTBe",FALSE,0,NA,2015-10-20 16:37:40,FALSE,NA,"656509599701295104",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","SyedKafeelAhmed",0,FALSE,FALSE,NA,NA
"54","#deals #Sony Xperia Z (Black, 16 GB) is selling cheaper at INR 22000 today https://t.co/YPpHAlZSVE #flipkart",FALSE,0,NA,2015-10-20 16:33:34,FALSE,NA,"656508568586223616",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"55","#Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/DmtXeujHBi https://t.co/Gm7RNSU6Co",FALSE,1,NA,2015-10-20 16:32:33,FALSE,NA,"656508313576845312",NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>","ONLYOffers1",0,FALSE,FALSE,NA,NA
"56","RT @Couponhaat: Register Now Alcatel Flash 2(Volcanic Grey, 16 GB) at Rs. 9,299
Shop Now : https://t.co/MQyffrWHKD
#Flipkart https://t.co/M…",FALSE,0,NA,2015-10-20 16:31:32,FALSE,NA,"656508057468338176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanisha1nonly",3,TRUE,FALSE,NA,NA
"57","Register Now Alcatel Flash 2(Volcanic Grey, 16 GB) at Rs. 9,299
Shop Now : https://t.co/MQyffrWHKD
#Flipkart https://t.co/MBtu3N8dnq",FALSE,2,NA,2015-10-20 16:30:59,FALSE,NA,"656507915969417216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Couponhaat",3,FALSE,FALSE,NA,NA
"58","#deals Mi In-Ear Headphones is selling cheaper at INR 499 today https://t.co/btjhR645gE #flipkart",FALSE,0,NA,2015-10-20 16:29:44,FALSE,NA,"656507603061571585",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"59","#deals GKI Long Life Ping Pong Ball -   Diameter: 4 cm is selling cheaper at INR 105 today https://t.co/ylP11nJmgi #flipkart",FALSE,0,NA,2015-10-20 16:29:16,FALSE,NA,"656507487105904640",NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>","pricetrak",0,FALSE,FALSE,NA,NA
"60","Worst experience with #Flipkart. Flipkart sucks big time. Good bye flipkart. Welcome #Amazon #amazonindia https://t.co/Pr94Go8DFS",FALSE,0,NA,2015-10-20 16:22:46,FALSE,NA,"656505851079888902",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhargavKaneria",0,FALSE,FALSE,NA,NA
"61","Chowdarysuper: RT https://t.co/VpeF8N4pup RT SwipeLYF: Record-breaking sales of Swipe Elite. #Flipkart #BigBillio… https://t.co/YWpFPyuR9t",FALSE,0,NA,2015-10-20 16:09:18,FALSE,NA,"656502460585025536",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Rocking_Virat",0,FALSE,FALSE,NA,NA
"62","AvdhutwarSatyam: RT https://t.co/VpeF8N4pup RT SwipeLYF: Record-breaking sales of Swipe Elite. #Flipkart #BigBill… https://t.co/YWpFPyuR9t",FALSE,0,NA,2015-10-20 16:09:16,FALSE,NA,"656502451504304128",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Rocking_Virat",0,FALSE,FALSE,NA,NA
"63","imAChaurasia: RT https://t.co/VpeF8N4pup New countdown for <U+0905><U+0901><U+0927><U+0947><U+0930><U+093E> <U+0915><U+093E><U+092F><U+092E> <U+0930><U+0939><U+0947> by flipkart 
#Flipkart 
#AbHarWishHogi… https://t.co/Z4H0fWqmJU",FALSE,0,NA,2015-10-20 16:09:12,FALSE,NA,"656502435121336322",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Rocking_Virat",0,FALSE,FALSE,NA,NA
"64","tsowkarthika: RT https://t.co/VpeF8N4pup Take a look at tsowkarthika's Tweet: https://t.co/3l6XxW49m8 #flipkart flipkart",FALSE,0,NA,2015-10-20 16:09:10,FALSE,NA,"656502428926365696",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Rocking_Virat",0,FALSE,FALSE,NA,NA
"65","RT @SwipeLYF: Record-breaking sales of Swipe Elite. #Flipkart #BigBillionDay. Don't wait. Get yours now! http://t.co/KjGkgk1OKG http://t.co…",FALSE,0,NA,2015-10-20 16:08:09,FALSE,NA,"656502171215642624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chowdarysuper",11,TRUE,FALSE,NA,NA
